T/K,P/MPa,TC/W m-1 K-1,Data type,Name,SMILES,Normalized SMILES,index,P/bar,RANDOM,IL
353.15,0.1,0.163,Training,tributylmethylammonium serinate,CCCC[N+](C)(CCCC)CCCC.C([C@@H](C(=O)[O-])N)O,OC[C@@H](C([O-])=O)N.[N+](CCCC)(CCCC)(C)CCCC,19,1,319,19
353.15,0.1,0.163,Training,tributylmethylammonium serinate,CCCC[N+](C)(CCCC)CCCC.C([C@@H](C(=O)[O-])N)O,C([N+](CCCC)(C)CCCC)CCC.[C@H](C(=O)[O-])(N)CO,19,1,319,19
353.15,0.1,0.163,Training,tributylmethylammonium serinate,CCCC[N+](C)(CCCC)CCCC.C([C@@H](C(=O)[O-])N)O,C(CC)C[N+](CCCC)(CCCC)C.[C@@H](C(=O)[O-])(CO)N,19,1,319,19
353.15,0.1,0.163,Training,tributylmethylammonium serinate,CCCC[N+](C)(CCCC)CCCC.C([C@@H](C(=O)[O-])N)O,C(CC[N+](CCCC)(C)CCCC)C.[O-]C([C@@H](N)CO)=O,19,1,319,19
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](C)(CCCC)CCCC)CC.N[C@@H](CCCCN)C(=O)[O-],20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC)[N+](CCCC)(C)CCCC.C(C[C@@H](C(=O)[O-])N)CCN,20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC)C[N+](C)(CCCC)CCCC.[O-]C(=O)[C@H](CCCCN)N,20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(=O)([O-])[C@H](CCCCN)N.CCCC[N+](CCCC)(C)CCCC,20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC)[N+](CCCC)(C)CCCC.N[C@H](C([O-])=O)CCCCN,20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](C)(CCCC)CCCC)CC.C(N)CCC[C@H](N)C(=O)[O-],20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(C)CCCC.N[C@H](C(=O)[O-])CCCCN,20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C([N+](C)(CCCC)CCCC)CCC.O=C([O-])[C@H](CCCCN)N,20,1,320,20
298.15,0.1,0.171,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(=O)([O-])[C@H](CCCCN)N.C(C)CC[N+](CCCC)(CCCC)C,20,1,320,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](CCCC)(CCCC)C)CC.N[C@@H](CCCCN)C(=O)[O-],20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(CCCC)C.[O-]C(=O)[C@H](CCCCN)N,20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[N+](CCCC)(C)CCCC)C.C(N)CCC[C@@H](C(=O)[O-])N,20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCN)C[C@H](N)C([O-])=O.[N+](CCCC)(CCCC)(CCCC)C,20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC)[N+](CCCC)(CCCC)C.N[C@@H](CCCCN)C(=O)[O-],20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC[C@@H](C([O-])=O)N)N.[N+](CCCC)(CCCC)(C)CCCC,20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[C@H](N)C(=O)[O-])CCN.[N+](CCCC)(CCCC)(CCCC)C,20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[N+](CCCC)(C)CCCC)C.[O-]C([C@H](CCCCN)N)=O,20,1,321,20
303.15,0.1,0.17,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC)C[N+](CCCC)(C)CCCC.[C@@H](C(=O)[O-])(CCCCN)N,20,1,321,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC)C[N+](C)(CCCC)CCCC.[O-]C(=O)[C@@H](N)CCCCN,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](CCCC)(C)CCCC)CC.C(N)CCC[C@H](N)C([O-])=O,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(CCCC)C.[O-]C([C@H](CCCCN)N)=O,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C([C@@H](N)CCCCN)(=O)[O-].CCCC[N+](CCCC)(C)CCCC,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC)[N+](CCCC)(CCCC)C.C([C@H](CCCCN)N)([O-])=O,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(C)CCCC.[O-]C([C@@H](N)CCCCN)=O,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(C)CCCC.[O-]C(=O)[C@H](CCCCN)N,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C[N+](CCCC)(CCCC)CCCC.[O-]C(=O)[C@H](CCCCN)N,20,1,322,20
313.15,0.1,0.169,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(CCCC)C.[C@@H](N)(C([O-])=O)CCCCN,20,1,322,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C)CC[N+](CCCC)(C)CCCC.N[C@@H](CCCCN)C(=O)[O-],20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[N+](CCCC)(CCCC)C)C.N[C@H](C([O-])=O)CCCCN,20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C([C@H](N)C(=O)[O-])CCCN.CCCC[N+](C)(CCCC)CCCC,20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC)[N+](CCCC)(CCCC)C.NCCCC[C@H](N)C(=O)[O-],20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C)CC[N+](CCCC)(CCCC)C.C(CN)CC[C@@H](C([O-])=O)N,20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C)CC[N+](CCCC)(C)CCCC.N[C@H](C(=O)[O-])CCCCN,20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C[N+](CCCC)(CCCC)CCCC.O=C([C@@H](N)CCCCN)[O-],20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C([N+](C)(CCCC)CCCC)CCC.[O-]C(=O)[C@@H](N)CCCCN,20,1,323,20
323.15,0.1,0.168,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[C@H](N)C([O-])=O)CN.CCCC[N+](C)(CCCC)CCCC,20,1,323,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[N+](CCCC)(CCCC)C)C.N[C@H](C(=O)[O-])CCCCN,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C)CC[N+](CCCC)(C)CCCC.C([O-])([C@H](CCCCN)N)=O,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(=O)([C@H](CCCCN)N)[O-].C(CCC)[N+](CCCC)(CCCC)C,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,NCCCC[C@H](N)C(=O)[O-].[N+](CCCC)(CCCC)(C)CCCC,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](CCCC)(CCCC)C)CC.[C@@H](N)(C(=O)[O-])CCCCN,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CN)CC[C@H](N)C(=O)[O-].CCCC[N+](CCCC)(C)CCCC,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[N+](CCCC)(C)CCCC)C.[O-]C(=O)[C@@H](N)CCCCN,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCCN)[C@H](N)C(=O)[O-].C([N+](CCCC)(CCCC)C)CCC,20,1,324,20
333.15,0.1,0.167,Testing,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CN)CC[C@@H](C(=O)[O-])N.C(C[N+](CCCC)(CCCC)C)CC,20,1,324,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.N[C@H](C([O-])=O)CCCCN,20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](CCCC)(CCCC)C)CC.O=C([C@@H](N)CCCCN)[O-],20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C([N+](CCCC)(CCCC)C)CCC.C([O-])([C@H](CCCCN)N)=O,20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC[C@H](N)C([O-])=O)N.CCCC[N+](C)(CCCC)CCCC,20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC)C[N+](CCCC)(C)CCCC.O=C([O-])[C@H](CCCCN)N,20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](CCCC)(CCCC)C.[C@H](N)(CCCCN)C(=O)[O-],20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C)CC[N+](C)(CCCC)CCCC.O=C([C@H](CCCCN)N)[O-],20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(N)CCC[C@@H](C(=O)[O-])N.C([N+](CCCC)(C)CCCC)CCC,20,1,325,20
343.15,0.1,0.166,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C([N+](C)(CCCC)CCCC)CCC.C([O-])([C@H](CCCCN)N)=O,20,1,325,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,CCCC[N+](C)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC[C@@H](C([O-])=O)N)N.C[N+](CCCC)(CCCC)CCCC,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[N+](CCCC)(C)CCCC)C.NCCCC[C@@H](C(=O)[O-])N,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC)[N+](CCCC)(C)CCCC.C(CCN)C[C@@H](C([O-])=O)N,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCCN)[C@@H](C([O-])=O)N.C(C[N+](CCCC)(C)CCCC)CC,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(C[N+](CCCC)(CCCC)C)CC.N[C@@H](CCCCN)C(=O)[O-],20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(N)CCC[C@H](N)C(=O)[O-].CCCC[N+](CCCC)(CCCC)C,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC)C[N+](CCCC)(C)CCCC.C(C[C@@H](C([O-])=O)N)CCN,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CC[C@@H](C([O-])=O)N)CN.C(CC[N+](CCCC)(CCCC)C)C,20,1,326,20
353.15,0.1,0.165,Training,tributylmethylammonium lysinate,CCCC[N+](C)(CCCC)CCCC.C(CCN)C[C@@H](C(=O)[O-])N,C(CCC[C@H](N)C(=O)[O-])N.C([N+](C)(CCCC)CCCC)CCC,20,1,326,20
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](C)(CCCC)CCCC.O=C([O-])[C@@H](O)[C@H](O)CO,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(O)[C@@H](O)[C@H](O)C(=O)[O-].CCCC[N+](CCCC)(CCCC)C,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CC[N+](C)(CCCC)CCCC)C.[O-]C([C@H]([C@@H](CO)O)O)=O,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CC)C[N+](CCCC)(C)CCCC.O[C@@H]([C@H](O)CO)C(=O)[O-],21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,[C@@H](O)(CO)[C@H](O)C(=O)[O-].[N+](C)(CCCC)(CCCC)CCCC,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,[C@@H](CO)([C@@H](C(=O)[O-])O)O.[N+](C)(CCCC)(CCCC)CCCC,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,O[C@H](C([O-])=O)[C@@H](CO)O.[N+](CCCC)(C)(CCCC)CCCC,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(C)CC[N+](CCCC)(C)CCCC.[C@@H](O)(CO)[C@H](O)C([O-])=O,21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CC)C[N+](C)(CCCC)CCCC.O=C([C@H]([C@H](O)CO)O)[O-],21,1,327,21
298.15,0.1,0.16,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CCC)[N+](C)(CCCC)CCCC.[O-]C(=O)[C@H]([C@@H](CO)O)O,21,1,327,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](C)(CCCC)CCCC.O=C([O-])[C@@H](O)[C@H](O)CO,21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](C)(CCCC)CCCC.[O-]C([C@H]([C@H](O)CO)O)=O,21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C([C@H]([C@@H](C(=O)[O-])O)O)O.C[N+](CCCC)(CCCC)CCCC,21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C[N+](CCCC)(CCCC)CCCC.[C@@H](CO)([C@@H](C(=O)[O-])O)O,21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](CCCC)(CCCC)C.O=C([C@H]([C@H](O)CO)O)[O-],21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C([N+](C)(CCCC)CCCC)CCC.O=C([C@H]([C@@H](CO)O)O)[O-],21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,O=C([C@H]([C@H](O)CO)O)[O-].[N+](CCCC)(CCCC)(C)CCCC,21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C[N+](CCCC)(CCCC)CCCC.[C@@H](O)(CO)[C@H](O)C(=O)[O-],21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CCC)[N+](CCCC)(C)CCCC.[C@H](O)([C@H](O)CO)C([O-])=O,21,1,328,21
303.15,0.1,0.159,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CC[N+](C)(CCCC)CCCC)C.O[C@@H]([C@@H](CO)O)C([O-])=O,21,1,328,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](C)(CCCC)CCCC.O=C([O-])[C@@H](O)[C@H](O)CO,21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CCC)[N+](CCCC)(C)CCCC.O=C([O-])[C@@H](O)[C@@H](CO)O,21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(C[N+](C)(CCCC)CCCC)CC.OC[C@@H](O)[C@H](O)C(=O)[O-],21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CC[N+](CCCC)(CCCC)C)C.[C@H](O)([C@@H](CO)O)C([O-])=O,21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C[N+](CCCC)(CCCC)CCCC.O[C@H](CO)[C@@H](C([O-])=O)O,21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](CCCC)(CCCC)C.O=C([C@H]([C@@H](CO)O)O)[O-],21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,O=C([C@H]([C@@H](CO)O)O)[O-].[N+](CCCC)(CCCC)(CCCC)C,21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CCC)[N+](CCCC)(CCCC)C.[C@H](C(=O)[O-])(O)[C@H](O)CO,21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C[N+](CCCC)(CCCC)CCCC.O[C@H](CO)[C@H](O)C(=O)[O-],21,1,329,21
313.15,0.1,0.158,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CCC)[N+](CCCC)(C)CCCC.[C@H]([C@H](O)C(=O)[O-])(CO)O,21,1,329,21
323.15,0.1,0.157,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](C)(CCCC)CCCC.O=C([O-])[C@@H](O)[C@H](O)CO,21,1,330,21
323.15,0.1,0.157,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,CCCC[N+](CCCC)(C)CCCC.[C@H](O)([C@H](O)C(=O)[O-])CO,21,1,330,21
323.15,0.1,0.157,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,C(CC)C[N+](CCCC)(CCCC)C.[C@@H](O)(CO)[C@@H](C([O-])=O)O,21,1,330,21
323.15,0.1,0.157,Training,tributylmethylammonium threonate,CCCC[N+](C)(CCCC)CCCC.C([C@H]([C@@H](C(=O)[O-])O)O)O,OC[C@@H](O)[C@@H](C(=O)[O-])O.[N+](C)(CCCC)(CCCC)CCCC,21,1,330,21
